,Order ID,User,Item ID,Day of Month
8480,1412,484,121,20
8481,1412,484,226,20
8482,1412,484,126,20
8483,1412,484,223,20
8484,1413,484,83,29
8485,1413,484,24,29
8486,1413,484,80,29
8487,1413,484,22,29
8488,1413,484,78,29
8489,1413,484,85,29
8490,1414,485,225,24
8491,1414,485,168,24
8492,1414,485,170,24
8493,1414,485,158,24
8494,1414,485,206,24
8495,1414,485,224,24
8496,1415,486,207,13
8497,1415,486,57,13
8498,1415,486,80,13
8499,1415,486,104,13
8500,1415,486,208,13
8501,1416,486,87,24
8502,1416,486,25,24
8503,1416,486,28,24
8504,1416,486,10,24
8505,1416,486,81,24
8506,1417,486,257,28
8507,1417,486,245,28
8508,1417,486,253,28
8509,1417,486,259,28
8510,1417,486,268,28
8511,1417,486,250,28
8512,1417,486,256,28
8513,1418,487,127,2
8514,1418,487,45,2
8515,1418,487,172,2
8516,1418,487,194,2
8517,1418,487,174,2
8518,1418,487,44,2
8519,1419,487,52,8
8520,1419,487,233,8
8521,1419,487,192,8
8522,1419,487,193,8
8523,1419,487,235,8
8524,1419,487,231,8
8525,1419,487,237,8
8526,1420,487,203,12
8527,1420,487,131,12
8528,1420,487,9,12
8529,1420,487,202,12
8530,1420,487,14,12
8531,1421,487,41,24
8532,1421,487,44,24
8533,1421,487,70,24
8534,1421,487,40,24
8535,1421,487,127,24
8536,1422,487,104,28
8537,1422,487,2,28
8538,1422,487,3,28
8539,1422,487,229,28
8540,1422,487,210,28
8541,1422,487,1,28
8542,1422,487,18,28
8543,1423,488,185,2
8544,1423,488,20,2
8545,1423,488,11,2
8546,1423,488,22,2
8547,1423,488,13,2
8548,1424,488,120,7
8549,1424,488,240,7
8550,1424,488,285,7
8551,1424,488,231,7
8552,1424,488,287,7
8553,1424,488,232,7
8554,1424,488,238,7
8555,1425,488,39,9
8556,1425,488,46,9
8557,1425,488,31,9
8558,1425,488,40,9
8559,1425,488,35,9
8560,1425,488,33,9
8561,1426,488,210,29
8562,1426,488,258,29
8563,1426,488,207,29
8564,1426,488,217,29
8565,1426,488,264,29
8566,1427,488,52,30
8567,1427,488,55,30
8568,1427,488,198,30
8569,1427,488,197,30
8570,1427,488,54,30
8571,1427,488,53,30
8572,1427,488,199,30
8573,1428,489,1,9
8574,1428,489,21,9
8575,1428,489,77,9
8576,1428,489,204,9
8577,1428,489,200,9
8578,1429,490,25,27
8579,1429,490,15,27
8580,1429,490,19,27
8581,1429,490,221,27
8582,1429,490,189,27
8583,1429,490,17,27
8584,1429,490,188,27
8585,1430,491,38,5
8586,1430,491,45,5
8587,1430,491,40,5
8588,1430,491,274,5
8589,1430,491,272,5
8590,1431,491,245,22
8591,1431,491,198,22
8592,1431,491,199,22
8593,1431,491,242,22
8594,1431,491,95,22
8595,1431,491,86,22
8596,1431,491,241,22
8597,1432,491,21,30
8598,1432,491,109,30
8599,1432,491,20,30
8600,1432,491,3,30
8601,1432,491,29,30
8602,1432,491,253,30
8603,1432,491,24,30
8604,1433,492,231,1
8605,1433,492,272,1
8606,1433,492,275,1
8607,1433,492,74,1
8608,1433,492,76,1
8609,1434,492,268,14
8610,1434,492,264,14
8611,1434,492,145,14
8612,1434,492,139,14
8613,1434,492,21,14
8614,1434,492,262,14
8615,1435,492,89,26
8616,1435,492,62,26
8617,1435,492,259,26
8618,1435,492,280,26
8619,1435,492,264,26
8620,1435,492,145,26
8621,1436,493,63,1
8622,1436,493,61,1
8623,1436,493,175,1
8624,1436,493,170,1
8625,1436,493,62,1
8626,1436,493,64,1
8627,1436,493,168,1
8628,1437,493,224,8
8629,1437,493,206,8
8630,1437,493,221,8
8631,1437,493,58,8
8632,1437,493,216,8
8633,1437,493,81,8
8634,1438,493,202,11
8635,1438,493,203,11
8636,1438,493,258,11
8637,1438,493,182,11
8638,1438,493,181,11
8639,1438,493,184,11
8640,1438,493,260,11
8641,1439,493,117,23
8642,1439,493,116,23
8643,1439,493,194,23
8644,1439,493,192,23
8645,1439,493,59,23
8646,1439,493,197,23
8647,1439,493,53,23
8648,1440,493,157,26
8649,1440,493,217,26
8650,1440,493,191,26
8651,1440,493,221,26
8652,1440,493,218,26
8653,1440,493,198,26
8654,1440,493,276,26
8655,1441,494,41,17
8656,1441,494,35,17
8657,1441,494,68,17
8658,1441,494,70,17
8659,1441,494,171,17
8660,1442,495,194,26
8661,1442,495,204,26
8662,1442,495,196,26
8663,1442,495,195,26
8664,1442,495,203,26
8665,1442,495,205,26
8666,1442,495,199,26
8667,1443,496,210,10
8668,1443,496,207,10
8669,1443,496,220,10
8670,1443,496,91,10
8671,1443,496,90,10
8672,1443,496,40,10
8673,1443,496,206,10
8674,1444,497,140,26
8675,1444,497,166,26
8676,1444,497,163,26
8677,1444,497,170,26
8678,1444,497,139,26
8679,1444,497,169,26
8680,1444,497,46,26
8681,1445,498,12,2
8682,1445,498,159,2
8683,1445,498,27,2
8684,1445,498,62,2
8685,1445,498,63,2
8686,1446,498,141,17
8687,1446,498,213,17
8688,1446,498,142,17
8689,1446,498,214,17
8690,1446,498,207,17
8691,1447,498,19,19
8692,1447,498,52,19
8693,1447,498,7,19
8694,1447,498,51,19
8695,1447,498,22,19
8696,1447,498,55,19
8697,1447,498,54,19
8698,1448,498,25,30
8699,1448,498,16,30
8700,1448,498,19,30
8701,1448,498,150,30
8702,1448,498,260,30
8703,1448,498,152,30
8704,1449,499,271,6
8705,1449,499,140,6
8706,1449,499,237,6
8707,1449,499,144,6
8708,1449,499,143,6
8709,1449,499,137,6
8710,1449,499,141,6
8711,1450,499,181,12
8712,1450,499,183,12
8713,1450,499,149,12
8714,1450,499,147,12
8715,1450,499,213,12
8716,1451,499,240,22
8717,1451,499,94,22
8718,1451,499,91,22
8719,1451,499,238,22
8720,1451,499,112,22
8721,1451,499,101,22
8722,1452,500,55,4
8723,1452,500,184,4
8724,1452,500,53,4
8725,1452,500,280,4
8726,1452,500,167,4
8727,1452,500,279,4
8728,1452,500,133,4
8729,1453,500,141,9
8730,1453,500,260,9
8731,1453,500,162,9
8732,1453,500,163,9
8733,1453,500,256,9
8734,1453,500,52,9
8735,1453,500,279,9
8736,1454,500,239,12
8737,1454,500,87,12
8738,1454,500,89,12
8739,1454,500,81,12
8740,1454,500,105,12
8741,1455,500,183,18
8742,1455,500,67,18
8743,1455,500,182,18
8744,1455,500,253,18
8745,1455,500,205,18
8746,1455,500,187,18
8747,1455,500,188,18
8748,1456,500,82,22
8749,1456,500,73,22
8750,1456,500,80,22
8751,1456,500,77,22
8752,1456,500,81,22
8753,1457,501,77,11
8754,1457,501,277,11
8755,1457,501,80,11
8756,1457,501,95,11
8757,1457,501,162,11
8758,1457,501,164,11
8759,1458,501,199,13
8760,1458,501,197,13
8761,1458,501,61,13
8762,1458,501,274,13
8763,1458,501,212,13
8764,1458,501,275,13
8765,1459,501,92,15
8766,1459,501,96,15
8767,1459,501,13,15
8768,1459,501,10,15
8769,1459,501,156,15
8770,1460,501,103,28
8771,1460,501,105,28
8772,1460,501,91,28
8773,1460,501,131,28
8774,1460,501,195,28
8775,1460,501,133,28
8776,1460,501,170,28
8777,1461,501,170,29
8778,1461,501,168,29
8779,1461,501,160,29
8780,1461,501,188,29
8781,1461,501,55,29
8782,1462,502,264,3
8783,1462,502,36,3
8784,1462,502,262,3
8785,1462,502,37,3
8786,1462,502,263,3
8787,1462,502,59,3
8788,1463,502,160,8
8789,1463,502,202,8
8790,1463,502,220,8
8791,1463,502,191,8
8792,1463,502,218,8
8793,1463,502,217,8
8794,1463,502,157,8
8795,1464,502,139,18
8796,1464,502,125,18
8797,1464,502,182,18
8798,1464,502,138,18
8799,1464,502,135,18
8800,1464,502,185,18
8801,1465,502,280,19
8802,1465,502,197,19
8803,1465,502,143,19
8804,1465,502,136,19
8805,1465,502,205,19
8806,1465,502,196,19
8807,1466,502,63,24
8808,1466,502,153,24
8809,1466,502,54,24
8810,1466,502,60,24
8811,1466,502,53,24
8812,1466,502,170,24
8813,1466,502,155,24
8814,1467,503,54,22
8815,1467,503,160,22
8816,1467,503,139,22
8817,1467,503,223,22
8818,1467,503,259,22
8819,1467,503,51,22
8820,1468,504,39,7
8821,1468,504,148,7
8822,1468,504,23,7
8823,1468,504,150,7
8824,1468,504,206,7
8825,1468,504,67,7
8826,1469,504,120,12
8827,1469,504,245,12
8828,1469,504,119,12
8829,1469,504,118,12
8830,1469,504,139,12
8831,1469,504,231,12
8832,1469,504,249,12
8833,1470,504,193,13
8834,1470,504,2,13
8835,1470,504,265,13
8836,1470,504,201,13
8837,1470,504,5,13
8838,1471,504,266,14
8839,1471,504,260,14
8840,1471,504,93,14
8841,1471,504,259,14
8842,1471,504,87,14
8843,1471,504,83,14
8844,1471,504,103,14
8845,1472,504,74,24
8846,1472,504,67,24
8847,1472,504,219,24
8848,1472,504,217,24
8849,1472,504,94,24
8850,1473,505,276,3
8851,1473,505,62,3
8852,1473,505,57,3
8853,1473,505,270,3
8854,1473,505,274,3
8855,1473,505,117,3
8856,1473,505,275,3
8857,1474,505,17,9
8858,1474,505,1,9
8859,1474,505,183,9
8860,1474,505,14,9
8861,1474,505,20,9
8862,1475,505,138,14
8863,1475,505,246,14
8864,1475,505,249,14
8865,1475,505,231,14
8866,1475,505,244,14
8867,1475,505,145,14
8868,1476,505,282,18
8869,1476,505,281,18
8870,1476,505,222,18
8871,1476,505,208,18
8872,1476,505,62,18
8873,1477,505,153,27
8874,1477,505,22,27
8875,1477,505,255,27
8876,1477,505,21,27
8877,1477,505,253,27
8878,1477,505,251,27
8879,1477,505,20,27
8880,1478,506,142,1
8881,1478,506,145,1
8882,1478,506,143,1
8883,1478,506,259,1
8884,1478,506,255,1
8885,1479,506,244,20
8886,1479,506,49,20
8887,1479,506,36,20
8888,1479,506,230,20
8889,1479,506,47,20
8890,1479,506,241,20
8891,1480,507,201,3
8892,1480,507,202,3
8893,1480,507,120,3
8894,1480,507,279,3
8895,1480,507,118,3
8896,1481,507,173,4
8897,1481,507,236,4
8898,1481,507,157,4
8899,1481,507,244,4
8900,1481,507,175,4
8901,1482,507,149,12
8902,1482,507,288,12
8903,1482,507,277,12
8904,1482,507,137,12
8905,1482,507,272,12
8906,1482,507,276,12
8907,1483,507,271,22
8908,1483,507,176,22
8909,1483,507,190,22
8910,1483,507,25,22
8911,1483,507,187,22
8912,1483,507,220,22
8913,1484,507,279,23
8914,1484,507,282,23
8915,1484,507,281,23
8916,1484,507,124,23
8917,1484,507,123,23
8918,1484,507,63,23
8919,1485,508,123,21
8920,1485,508,69,21
8921,1485,508,283,21
8922,1485,508,127,21
8923,1485,508,276,21
8924,1485,508,278,21
8925,1485,508,70,21
8926,1486,509,222,16
8927,1486,509,249,16
8928,1486,509,229,16
8929,1486,509,280,16
8930,1486,509,217,16
8931,1487,509,32,18
8932,1487,509,285,18
8933,1487,509,287,18
8934,1487,509,47,18
8935,1487,509,188,18
8936,1487,509,187,18
8937,1488,510,68,26
8938,1488,510,138,26
8939,1488,510,222,26
8940,1488,510,70,26
8941,1488,510,213,26
8942,1488,510,147,26
8943,1488,510,210,26
8944,1489,511,188,1
8945,1489,511,110,1
8946,1489,511,187,1
8947,1489,511,138,1
8948,1489,511,137,1
8949,1489,511,101,1
8950,1489,511,250,1
8951,1490,511,89,19
8952,1490,511,108,19
8953,1490,511,105,19
8954,1490,511,104,19
8955,1490,511,92,19
8956,1490,511,280,19
8957,1490,511,91,19
8958,1491,511,195,28
8959,1491,511,128,28
8960,1491,511,227,28
8961,1491,511,204,28
8962,1491,511,225,28
8963,1491,511,130,28
8964,1491,511,229,28
8965,1492,511,276,29
8966,1492,511,258,29
8967,1492,511,146,29
8968,1492,511,3,29
8969,1492,511,138,29
8970,1493,512,23,2
8971,1493,512,146,2
8972,1493,512,221,2
8973,1493,512,21,2
8974,1493,512,20,2
8975,1493,512,152,2
8976,1493,512,249,2
8977,1494,512,108,8
8978,1494,512,75,8
8979,1494,512,102,8
8980,1494,512,105,8
8981,1494,512,82,8
8982,1494,512,110,8
8983,1495,512,195,17
8984,1495,512,193,17
8985,1495,512,258,17
8986,1495,512,196,17
8987,1495,512,191,17
8988,1495,512,197,17
8989,1496,512,184,18
8990,1496,512,187,18
8991,1496,512,185,18
8992,1496,512,240,18
8993,1496,512,145,18
8994,1496,512,188,18
8995,1497,512,259,24
8996,1497,512,265,24
8997,1497,512,263,24
8998,1497,512,258,24
8999,1497,512,53,24
9000,1497,512,55,24
9001,1498,513,194,23
9002,1498,513,119,23
9003,1498,513,204,23
9004,1498,513,198,23
9005,1498,513,196,23
9006,1499,514,253,22
9007,1499,514,27,22
9008,1499,514,152,22
9009,1499,514,254,22
9010,1499,514,42,22
9011,1499,514,255,22
9012,1500,514,93,25
9013,1500,514,10,25
9014,1500,514,95,25
9015,1500,514,77,25
9016,1500,514,193,25
9017,1500,514,44,25
9018,1501,514,288,27
9019,1501,514,284,27
9020,1501,514,96,27
9021,1501,514,286,27
9022,1501,514,287,27
9023,1502,515,23,2
9024,1502,515,140,2
9025,1502,515,20,2
9026,1502,515,24,2
9027,1502,515,21,2
9028,1503,515,94,8
9029,1503,515,141,8
9030,1503,515,95,8
9031,1503,515,77,8
9032,1503,515,232,8
9033,1503,515,235,8
9034,1504,515,35,17
9035,1504,515,177,17
9036,1504,515,179,17
9037,1504,515,23,17
9038,1504,515,233,17
9039,1504,515,176,17
9040,1504,515,34,17
9041,1505,515,4,24
9042,1505,515,19,24
9043,1505,515,1,24
9044,1505,515,2,24
9045,1505,515,262,24
9046,1506,515,219,29
9047,1506,515,206,29
9048,1506,515,286,29
9049,1506,515,226,29
9050,1506,515,210,29
9051,1507,516,152,9
9052,1507,516,151,9
9053,1507,516,29,9
9054,1507,516,153,9
9055,1507,516,4,9
9056,1507,516,6,9
9057,1507,516,27,9
9058,1508,516,61,14
9059,1508,516,67,14
9060,1508,516,57,14
9061,1508,516,116,14
9062,1508,516,71,14
9063,1508,516,60,14
9064,1508,516,119,14
9065,1509,516,12,18
9066,1509,516,5,18
9067,1509,516,203,18
9068,1509,516,3,18
9069,1509,516,202,18
9070,1509,516,6,18
9071,1510,517,77,2
9072,1510,517,86,2
9073,1510,517,60,2
9074,1510,517,58,2
9075,1510,517,57,2
9076,1511,517,144,3
9077,1511,517,202,3
9078,1511,517,204,3
9079,1511,517,86,3
9080,1511,517,94,3
9081,1512,518,147,9
9082,1512,518,105,9
9083,1512,518,104,9
9084,1512,518,102,9
9085,1512,518,161,9
9086,1512,518,184,9
9087,1513,519,244,15
9088,1513,519,62,15
9089,1513,519,59,15
9090,1513,519,53,15
9091,1513,519,245,15
9092,1513,519,152,15
9093,1513,519,55,15
9094,1514,519,71,16
9095,1514,519,66,16
9096,1514,519,43,16
9097,1514,519,30,16
9098,1514,519,15,16
9099,1514,519,16,16
9100,1515,519,184,20
9101,1515,519,71,20
9102,1515,519,68,20
9103,1515,519,183,20
9104,1515,519,67,20
9105,1516,519,171,27
9106,1516,519,283,27
9107,1516,519,158,27
9108,1516,519,6,27
9109,1516,519,25,27
9110,1517,520,116,9
9111,1517,520,254,9
9112,1517,520,259,9
9113,1517,520,255,9
9114,1517,520,46,9
9115,1517,520,257,9
9116,1517,520,48,9
9117,1518,520,75,14
9118,1518,520,265,14
9119,1518,520,73,14
9120,1518,520,263,14
9121,1518,520,204,14
9122,1518,520,254,14
9123,1518,520,251,14
9124,1519,521,175,25
9125,1519,521,24,25
9126,1519,521,270,25
9127,1519,521,274,25
9128,1519,521,25,25
9129,1520,521,251,30
9130,1520,521,236,30
9131,1520,521,232,30
9132,1520,521,258,30
9133,1520,521,74,30
9134,1520,521,233,30
9135,1520,521,239,30
9136,1521,522,84,7
9137,1521,522,102,7
9138,1521,522,240,7
9139,1521,522,101,7
9140,1521,522,92,7
9141,1521,522,78,7
9142,1521,522,82,7
9143,1522,522,153,9
9144,1522,522,173,9
9145,1522,522,145,9
9146,1522,522,147,9
9147,1522,522,175,9
9148,1522,522,157,9
9149,1523,522,153,10
9150,1523,522,92,10
9151,1523,522,89,10
9152,1523,522,84,10
9153,1523,522,63,10
9154,1523,522,153,10
9155,1523,522,86,10
9156,1524,522,80,23
9157,1524,522,77,23
9158,1524,522,94,23
9159,1524,522,78,23
9160,1524,522,95,23
9161,1525,523,258,6
9162,1525,523,63,6
9163,1525,523,244,6
9164,1525,523,246,6
9165,1525,523,248,6
9166,1526,523,79,9
9167,1526,523,78,9
9168,1526,523,85,9
9169,1526,523,81,9
9170,1526,523,204,9
9171,1527,523,45,15
9172,1527,523,269,15
9173,1527,523,270,15
9174,1527,523,33,15
9175,1527,523,42,15
9176,1527,523,47,15
9177,1528,523,266,28
9178,1528,523,45,28
9179,1528,523,267,28
9180,1528,523,236,28
9181,1528,523,89,28
9182,1528,523,31,28
9183,1529,523,284,29
9184,1529,523,179,29
9185,1529,523,39,29
9186,1529,523,40,29
9187,1529,523,189,29
9188,1529,523,282,29
9189,1530,524,54,7
9190,1530,524,57,7
9191,1530,524,218,7
9192,1530,524,60,7
9193,1530,524,67,7
9194,1530,524,58,7
9195,1531,524,139,8
9196,1531,524,237,8
9197,1531,524,136,8
9198,1531,524,238,8
9199,1531,524,142,8
9200,1532,524,235,17
9201,1532,524,130,17
9202,1532,524,117,17
9203,1532,524,153,17
9204,1532,524,127,17
9205,1532,524,128,17
9206,1533,524,103,20
9207,1533,524,257,20
9208,1533,524,81,20
9209,1533,524,256,20
9210,1533,524,7,20
9211,1534,524,202,24
9212,1534,524,43,24
9213,1534,524,35,24
9214,1534,524,34,24
9215,1534,524,45,24
9216,1535,525,27,16
9217,1535,525,11,16
9218,1535,525,214,16
9219,1535,525,215,16
9220,1535,525,30,16
9221,1535,525,23,16
9222,1535,525,148,16
9223,1536,525,164,25
9224,1536,525,220,25
9225,1536,525,165,25
9226,1536,525,163,25
9227,1536,525,216,25
9228,1536,525,248,25
9229,1537,525,236,28
9230,1537,525,104,28
9231,1537,525,103,28
9232,1537,525,239,28
9233,1537,525,77,28
9234,1538,526,196,14
9235,1538,526,89,14
9236,1538,526,83,14
9237,1538,526,81,14
9238,1538,526,198,14
9239,1538,526,193,14
9240,1538,526,92,14
9241,1539,527,45,14
9242,1539,527,269,14
9243,1539,527,275,14
9244,1539,527,276,14
9245,1539,527,181,14
9246,1539,527,272,14
9247,1540,527,41,19
9248,1540,527,51,19
9249,1540,527,190,19
9250,1540,527,42,19
9251,1540,527,60,19
9252,1541,527,230,28
9253,1541,527,55,28
9254,1541,527,209,28
9255,1541,527,61,28
9256,1541,527,213,28
9257,1541,527,62,28
9258,1541,527,208,28
9259,1542,528,146,1
9260,1542,528,150,1
9261,1542,528,35,1
9262,1542,528,76,1
9263,1542,528,43,1
9264,1542,528,148,1
9265,1542,528,39,1
9266,1543,528,73,3
9267,1543,528,74,3
9268,1543,528,76,3
9269,1543,528,220,3
9270,1543,528,217,3
9271,1543,528,72,3
9272,1543,528,219,3
9273,1544,528,170,7
9274,1544,528,158,7
9275,1544,528,205,7
9276,1544,528,244,7
9277,1544,528,238,7
9278,1544,528,243,7
9279,1544,528,242,7
9280,1545,528,262,8
9281,1545,528,138,8
9282,1545,528,259,8
9283,1545,528,255,8
9284,1545,528,244,8
9285,1545,528,143,8
9286,1546,529,61,1
9287,1546,529,287,1
9288,1546,529,59,1
9289,1546,529,66,1
9290,1546,529,248,1
9291,1546,529,56,1
9292,1547,529,145,7
9293,1547,529,81,7
9294,1547,529,143,7
9295,1547,529,102,7
9296,1547,529,128,7
9297,1547,529,99,7
9298,1548,530,56,1
9299,1548,530,194,1
9300,1548,530,191,1
9301,1548,530,81,1
9302,1548,530,77,1
9303,1549,530,50,6
9304,1549,530,40,6
9305,1549,530,283,6
9306,1549,530,66,6
9307,1549,530,55,6
9308,1549,530,53,6
9309,1550,530,229,24
9310,1550,530,130,24
9311,1550,530,162,24
9312,1550,530,215,24
9313,1550,530,278,24
9314,1550,530,127,24
9315,1551,530,55,29
9316,1551,530,36,29
9317,1551,530,45,29
9318,1551,530,56,29
9319,1551,530,247,29
9320,1551,530,235,29
9321,1551,530,242,29
9322,1552,531,248,9
9323,1552,531,247,9
9324,1552,531,228,9
9325,1552,531,118,9
9326,1552,531,220,9
9327,1553,531,109,18
9328,1553,531,22,18
9329,1553,531,61,18
9330,1553,531,21,18
9331,1553,531,108,18
9332,1553,531,247,18
9333,1553,531,63,18
9334,1554,531,242,23
9335,1554,531,64,23
9336,1554,531,244,23
9337,1554,531,59,23
9338,1554,531,56,23
9339,1554,531,245,23
9340,1555,531,212,29
9341,1555,531,230,29
9342,1555,531,191,29
9343,1555,531,208,29
9344,1555,531,273,29
9345,1556,532,169,20
9346,1556,532,158,20
9347,1556,532,49,20
9348,1556,532,157,20
9349,1556,532,201,20
9350,1557,533,166,15
9351,1557,533,150,15
9352,1557,533,146,15
9353,1557,533,167,15
9354,1557,533,255,15
9355,1557,533,183,15
9356,1558,534,180,11
9357,1558,534,177,11
9358,1558,534,189,11
9359,1558,534,185,11
9360,1558,534,190,11
9361,1558,534,191,11
9362,1559,535,103,5
9363,1559,535,150,5
9364,1559,535,101,5
9365,1559,535,112,5
9366,1559,535,104,5
9367,1560,535,62,23
9368,1560,535,61,23
9369,1560,535,58,23
9370,1560,535,148,23
9371,1560,535,146,23
9372,1561,536,71,5
9373,1561,536,104,5
9374,1561,536,99,5
9375,1561,536,77,5
9376,1561,536,101,5
9377,1562,537,254,17
9378,1562,537,253,17
9379,1562,537,259,17
9380,1562,537,171,17
9381,1562,537,172,17
9382,1562,537,173,17
9383,1562,537,156,17
9384,1563,537,287,27
9385,1563,537,102,27
9386,1563,537,96,27
9387,1563,537,110,27
9388,1563,537,262,27
9389,1563,537,100,27
9390,1563,537,264,27
9391,1564,537,72,28
9392,1564,537,147,28
9393,1564,537,74,28
9394,1564,537,120,28
9395,1564,537,137,28
9396,1564,537,71,28
9397,1565,537,72,29
9398,1565,537,161,29
9399,1565,537,60,29
9400,1565,537,73,29
9401,1565,537,252,29
9402,1565,537,162,29
9403,1565,537,76,29
9404,1566,538,184,28
9405,1566,538,148,28
9406,1566,538,162,28
9407,1566,538,4,28
9408,1566,538,150,28
9409,1566,538,0,28
9410,1567,539,87,1
9411,1567,539,83,1
9412,1567,539,98,1
9413,1567,539,104,1
9414,1567,539,76,1
9415,1568,539,222,24
9416,1568,539,108,24
9417,1568,539,148,24
9418,1568,539,147,24
9419,1568,539,110,24
9420,1569,540,258,3
9421,1569,540,206,3
9422,1569,540,263,3
9423,1569,540,260,3
9424,1569,540,207,3
9425,1569,540,123,3
9426,1570,540,150,6
9427,1570,540,234,6
9428,1570,540,177,6
9429,1570,540,176,6
9430,1570,540,75,6
9431,1570,540,235,6
9432,1571,540,171,15
9433,1571,540,203,15
9434,1571,540,201,15
9435,1571,540,159,15
9436,1571,540,174,15
9437,1572,541,82,4
9438,1572,541,14,4
9439,1572,541,84,4
9440,1572,541,48,4
9441,1572,541,83,4
9442,1572,541,72,4
9443,1572,541,61,4
9444,1573,541,288,13
9445,1573,541,179,13
9446,1573,541,183,13
9447,1573,541,117,13
9448,1573,541,279,13
9449,1574,541,139,23
9450,1574,541,279,23
9451,1574,541,242,23
9452,1574,541,245,23
9453,1574,541,283,23
9454,1574,541,141,23
9455,1574,541,280,23
9456,1575,542,50,20
9457,1575,542,167,20
9458,1575,542,47,20
9459,1575,542,121,20
9460,1575,542,157,20
9461,1575,542,159,20
9462,1575,542,254,20
9463,1576,543,281,8
9464,1576,543,153,8
9465,1576,543,61,8
9466,1576,543,52,8
9467,1576,543,61,8
9468,1576,543,146,8
9469,1577,543,47,12
9470,1577,543,180,12
9471,1577,543,250,12
9472,1577,543,101,12
9473,1577,543,79,12
9474,1577,543,81,12
9475,1577,543,102,12
9476,1578,543,210,17
9477,1578,543,165,17
9478,1578,543,212,17
9479,1578,543,133,17
9480,1578,543,131,17
9481,1578,543,215,17
9482,1578,543,222,17
9483,1579,543,43,24
9484,1579,543,49,24
9485,1579,543,41,24
9486,1579,543,127,24
9487,1579,543,50,24
9488,1579,543,40,24
9489,1579,543,135,24
9490,1580,543,218,30
9491,1580,543,215,30
9492,1580,543,102,30
9493,1580,543,228,30
9494,1580,543,229,30
9495,1580,543,112,30
9496,1581,544,25,1
9497,1581,544,118,1
9498,1581,544,49,1
9499,1581,544,46,1
9500,1581,544,267,1
9501,1581,544,8,1
9502,1581,544,281,1
9503,1582,544,221,15
9504,1582,544,213,15
9505,1582,544,208,15
9506,1582,544,223,15
9507,1582,544,220,15
9508,1583,544,8,27
9509,1583,544,66,27
9510,1583,544,218,27
9511,1583,544,7,27
9512,1583,544,219,27
9513,1583,544,27,27
9514,1583,544,50,27
9515,1584,545,120,13
9516,1584,545,119,13
9517,1584,545,156,13
9518,1584,545,223,13
9519,1584,545,222,13
9520,1584,545,167,13
9521,1585,545,237,16
9522,1585,545,117,16
9523,1585,545,122,16
9524,1585,545,186,16
9525,1585,545,119,16
9526,1585,545,124,16
9527,1585,545,190,16
9528,1586,545,263,17
9529,1586,545,258,17
9530,1586,545,238,17
9531,1586,545,177,17
9532,1586,545,183,17
9533,1587,545,274,19
9534,1587,545,273,19
9535,1587,545,252,19
9536,1587,545,265,19
9537,1587,545,255,19
9538,1587,545,269,19
9539,1587,545,256,19
9540,1588,546,109,3
9541,1588,546,87,3
9542,1588,546,231,3
9543,1588,546,91,3
9544,1588,546,232,3
9545,1589,546,81,5
9546,1589,546,86,5
9547,1589,546,112,5
9548,1589,546,81,5
9549,1589,546,90,5
9550,1589,546,181,5
9551,1589,546,83,5
9552,1590,547,52,3
9553,1590,547,240,3
9554,1590,547,54,3
9555,1590,547,252,3
9556,1590,547,237,3
9557,1591,547,31,5
9558,1591,547,44,5
9559,1591,547,145,5
9560,1591,547,37,5
9561,1591,547,32,5
9562,1591,547,43,5
9563,1592,547,267,11
9564,1592,547,211,11
9565,1592,547,226,11
9566,1592,547,214,11
9567,1592,547,266,11
9568,1593,547,58,26
9569,1593,547,59,26
9570,1593,547,57,26
9571,1593,547,46,26
9572,1593,547,222,26
9573,1594,547,217,27
9574,1594,547,131,27
9575,1594,547,274,27
9576,1594,547,133,27
9577,1594,547,132,27
9578,1594,547,276,27
9579,1595,548,269,16
9580,1595,548,127,16
9581,1595,548,128,16
9582,1595,548,133,16
9583,1595,548,120,16
9584,1595,548,131,16
9585,1596,548,274,24
9586,1596,548,204,24
9587,1596,548,201,24
9588,1596,548,137,24
9589,1596,548,277,24
9590,1597,549,82,2
9591,1597,549,189,2
9592,1597,549,241,2
9593,1597,549,92,2
9594,1597,549,190,2
9595,1597,549,93,2
9596,1597,549,96,2
9597,1598,549,184,12
9598,1598,549,48,12
9599,1598,549,206,12
9600,1598,549,37,12
9601,1598,549,39,12
9602,1598,549,23,12
9603,1598,549,183,12
9604,1599,549,119,19
9605,1599,549,118,19
9606,1599,549,81,19
9607,1599,549,173,19
9608,1599,549,94,19
9609,1599,549,105,19
9610,1599,549,175,19
9611,1600,550,136,19
9612,1600,550,197,19
9613,1600,550,149,19
9614,1600,550,142,19
9615,1600,550,44,19
9616,1601,551,257,8
9617,1601,551,260,8
9618,1601,551,221,8
9619,1601,551,223,8
9620,1601,551,98,8
9621,1601,551,134,8
9622,1602,552,235,28
9623,1602,552,233,28
9624,1602,552,251,28
9625,1602,552,124,28
9626,1602,552,39,28
9627,1602,552,32,28
9628,1603,552,150,29
9629,1603,552,35,29
9630,1603,552,148,29
9631,1603,552,167,29
9632,1603,552,166,29
9633,1604,552,150,30
9634,1604,552,155,30
9635,1604,552,73,30
9636,1604,552,18,30
9637,1604,552,139,30
9638,1605,553,130,1
9639,1605,553,73,1
9640,1605,553,196,1
9641,1605,553,140,1
9642,1605,553,127,1
9643,1605,553,76,1
9644,1606,553,99,3
